source_id,glds_prefix,sample_id,parse_status,true_label,condition_raw,condition_stratum,organism,taxon_id,species_common_name,material_type,model_system,biospecimen_type,assay_modality,feature_namespace,genotype_or_ecotype,genotype_or_ecotype_type,parental_strain_or_background,allele_or_variant,light_treatment,replicate_hint,spaceflight_environment,ground_control_type,task_family,task_id,variant,processed_file_status,local_sample_table_path,local_matrix_path
OSD-37,GLDS-37,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,parsed,LEO_or_ISS,Space.Flight...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep5,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,parsed,LEO_or_ISS,Space.Flight...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep6,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,parsed,LEO_or_ISS,Space.Flight...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep7,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,parsed,LEO_or_ISS,Space.Flight...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep8,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,parsed,Ground,Ground.Control...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep5,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,parsed,Ground,Ground.Control...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep6,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,parsed,Ground,Ground.Control...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep7,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-37,GLDS-37,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,parsed,Ground,Ground.Control...Col.0,Col.0,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,seedling_pool,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_ecotype,,,,Rep8,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_seedling_pool,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-37_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-37_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13,parsed,Ground,Col.0...Ground.Control...Light.Treatment,Col.0|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13,parsed,Ground,Col.0...Ground.Control...Light.Treatment,Col.0|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13,parsed,Ground,Col.0...Ground.Control...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13,parsed,Ground,Col.0...Ground.Control...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13,parsed,Ground,Col.0...Ground.Control...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep1_GSM2493771_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Dark.Treatment,Wassilewskija.ecotype|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep2_GSM2493772_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Dark.Treatment,Wassilewskija.ecotype|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_GC_dark_Rep3_GSM2493773_Day13,parsed,Ground,Wassilewskija.ecotype...Ground.Control...Dark.Treatment,Wassilewskija.ecotype|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Dark.Treatment,Col.0.PhyD|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep2_GSM2493775_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Dark.Treatment,Col.0.PhyD|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13,parsed,Ground,Col.0.PhyD...Ground.Control...Dark.Treatment,Col.0.PhyD|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Light.Treatment,Col.0|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Light.Treatment,Col.0|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Light.Treatment,Col.0|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13,parsed,LEO_or_ISS,Wassilewskija.ecotype...Space.Flight...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13,parsed,LEO_or_ISS,Wassilewskija.ecotype...Space.Flight...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13,parsed,LEO_or_ISS,Wassilewskija.ecotype...Space.Flight...Light.Treatment,Wassilewskija.ecotype|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Wassilewskija.ecotype,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep1_GSM2493783_Day13,parsed,LEO_or_ISS,Col.0.PhyD...Space.Flight...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep2_GSM2493784_Day13,parsed,LEO_or_ISS,Col.0.PhyD...Space.Flight...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0-PhyD_root_FLT_Alight_Rep3_GSM2493785_Day13,parsed,LEO_or_ISS,Col.0.PhyD...Space.Flight...Light.Treatment,Col.0.PhyD|Light.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0.PhyD,arabidopsis_genotype_or_ecotype,,,Light.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep1_GSM2493786_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep1,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep2,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
OSD-120,GLDS-120,Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13,parsed,LEO_or_ISS,Col.0...Space.Flight...Dark.Treatment,Col.0|Dark.Treatment,Arabidopsis thaliana,3702,thale_cress,plant_tissue,arabidopsis_spaceflight,root,bulk_rna_seq,species_gene_ids_pending,Col.0,arabidopsis_genotype_or_ecotype,,,Dark.Treatment,Rep3,spaceflight,ground_control,multispecies_spaceflight,draft_multispecies_spaceflight,arabidopsis_root_light_interaction,local_processed_counts_and_sample_table_present,data/multispecies/arabidopsis/GLDS-120_rna_seq_SampleTable_GLbulkRNAseq.csv,data/multispecies/arabidopsis/GLDS-120_rna_seq_Normalized_Counts_GLbulkRNAseq.csv
